id,isBadLoan,Usage
1053783,0,Public
1008625,0,Private
489158,0,Private
558340,0,Private
856675,1,Public
712663,0,Public
503672,0,Private
634290,0,Public
499993,0,Public
875198,0,Private
519724,0,Private
878643,0,Private
1020469,0,Public
413809,0,Private
500320,0,Public
253227,0,Public
409356,0,Private
982138,0,Public
1005735,0,Private
1015178,1,Private
742275,1,Public
790502,0,Public
680791,0,Private
507560,0,Private
654769,0,Private
820981,0,Public
411092,0,Private
618934,0,Private
851770,1,Private
464630,0,Private
859988,0,Public
409452,0,Private
536708,0,Private
636283,0,Private
537736,0,Public
433322,0,Private
623262,0,Public
460277,1,Private
621020,1,Public
429003,0,Private
1031659,0,Public
111227,1,Public
430735,0,Public
1039555,0,Public
362309,0,Public
769803,1,Private
802767,1,Private
567308,0,Private
619606,0,Public
1011050,0,Public
720817,0,Public
482969,0,Public
475049,0,Private
873624,1,Public
603566,0,Public
584881,0,Public
711913,0,Public
885293,0,Public
978582,1,Private
684950,0,Public
976860,0,Public
659310,0,Public
997204,1,Private
258717,1,Public
547607,0,Public
517521,0,Public
969824,0,Public
500432,0,Private
1063040,0,Public
848826,0,Private
726025,0,Private
752170,1,Public
755761,0,Private
830014,0,Public
768364,0,Private
1023591,0,Public
524022,0,Private
793282,0,Private
634078,1,Public
490047,0,Private
700083,1,Private
546025,0,Public
536694,0,Public
1024649,0,Private
569481,1,Public
824420,0,Public
523113,0,Public
371823,0,Public
628692,0,Public
1056186,0,Public
574507,1,Private
810273,0,Public
1008334,0,Private
531133,0,Public
434585,0,Public
763211,0,Private
845128,0,Public
552349,0,Private
725835,1,Public
496677,0,Public
437519,0,Public
853896,1,Public
785417,0,Private
1000903,0,Public
993914,0,Public
984277,0,Public
862295,1,Private
1023704,1,Private
673363,0,Private
397651,0,Public
642816,1,Private
866411,0,Private
581857,0,Public
697044,0,Public
625868,0,Public
1038861,0,Private
565400,0,Public
535220,0,Public
740648,0,Public
1051960,0,Public
1050706,0,Public
784806,0,Private
390169,1,Private
1016107,1,Private
583657,0,Private
714637,0,Public
597358,0,Private
386100,0,Public
805504,0,Private
793221,0,Private
384605,0,Public
701949,0,Private
500142,1,Public
591518,0,Private
470305,0,Public
867808,0,Private
357874,0,Private
612980,0,Public
700306,0,Public
1017481,0,Private
1040748,0,Public
822740,1,Public
393653,0,Private
477433,0,Public
518295,0,Public
520029,0,Public
976110,0,Public
816546,0,Private
688682,1,Public
837014,0,Public
551322,1,Public
478561,0,Private
1036416,0,Private
567165,0,Public
790337,1,Public
832811,0,Private
518628,1,Private
845828,0,Public
722986,0,Public
720443,0,Private
984290,0,Private
972420,0,Private
445846,1,Public
504684,0,Private
541733,0,Public
595464,0,Private
812051,0,Public
871639,1,Private
1069071,0,Private
560858,0,Private
767495,0,Public
446014,0,Private
560993,0,Private
728015,0,Private
586068,0,Private
779144,0,Public
553701,0,Public
698839,0,Private
486892,0,Private
695684,0,Private
705212,0,Public
408209,0,Public
753788,0,Private
620956,0,Public
611810,0,Private
468261,0,Private
405840,0,Public
970334,0,Private
443826,0,Public
465033,0,Public
387942,0,Private
818399,0,Public
808419,0,Public
847427,1,Public
551119,0,Private
400534,1,Public
839315,0,Public
784742,0,Private
516322,0,Public
718581,0,Public
578939,0,Private
421628,0,Private
970144,0,Public
1056150,0,Public
1039993,0,Public
651118,0,Public
465537,0,Private
643596,0,Public
369320,0,Public
484580,0,Public
584508,0,Private
238989,0,Private
881619,0,Private
829612,0,Private
685438,0,Private
689396,0,Public
665074,0,Public
725515,0,Public
592916,0,Private
633383,0,Private
649879,1,Private
547676,1,Public
705020,0,Public
875517,0,Public
439564,0,Private
827524,0,Public
392378,0,Private
537704,0,Public
840529,0,Public
822555,0,Public
832688,0,Private
659208,0,Public
545189,0,Private
748304,0,Public
543085,0,Private
535333,0,Public
662659,0,Public
454687,0,Public
358557,1,Public
820278,0,Private
389504,0,Private
653364,0,Private
852064,0,Public
582627,0,Public
545685,0,Private
848175,0,Public
549328,0,Private
667916,0,Private
994442,0,Public
814378,0,Private
486202,1,Public
465141,0,Private
732237,0,Public
561027,0,Private
987255,1,Public
602682,0,Private
860554,0,Private
597449,0,Public
351801,1,Public
480571,0,Private
1060485,1,Private
1069700,0,Private
855195,0,Private
812394,0,Public
995470,0,Private
1044826,0,Private
358548,0,Private
353126,0,Private
549978,0,Public
671796,0,Public
1046355,0,Private
710960,0,Public
893553,0,Private
873050,0,Private
745721,1,Public
433144,0,Private
558955,0,Public
858050,0,Private
579585,1,Public
972409,0,Private
409507,0,Public
495156,0,Public
358545,1,Private
654352,0,Public
708046,0,Private
782394,0,Private
734617,0,Private
452749,1,Private
461415,0,Public
698719,0,Public
781687,0,Private
623364,0,Public
815073,0,Private
1002366,0,Public
796992,0,Private
978722,1,Public
972601,0,Public
1019932,0,Private
478412,0,Private
436117,0,Public
794760,0,Public
1044133,0,Public
973769,0,Private
717830,0,Public
650694,0,Private
423935,0,Public
1028987,0,Private
455335,0,Public
489719,0,Public
1054552,0,Public
1027375,0,Public
837078,0,Public
1003567,0,Public
452580,0,Public
984889,0,Private
435366,0,Public
1030851,1,Public
648686,0,Public
675565,0,Public
614675,0,Private
367428,1,Public
709259,1,Public
449704,0,Private
653852,0,Private
467219,1,Public
807160,0,Private
459542,0,Public
775542,0,Private
844238,0,Private
489228,0,Private
480995,1,Private
1033741,0,Public
789347,0,Private
887766,0,Public
482355,0,Public
852879,1,Public
739376,0,Private
441046,0,Private
768307,0,Public
613281,1,Private
576284,0,Private
525212,0,Public
1050977,0,Private
681742,0,Public
798278,0,Private
546059,0,Private
664978,0,Public
463796,0,Public
699676,0,Private
612580,0,Public
1034286,0,Private
699714,1,Private
588267,1,Private
654549,0,Public
608734,0,Public
475121,0,Public
755424,0,Public
709328,0,Private
1006766,0,Public
1030250,0,Public
649602,1,Public
839365,0,Public
631870,0,Public
1033249,0,Private
553994,0,Private
789739,0,Private
1004841,0,Public
706882,0,Private
123228,1,Public
575730,0,Private
1058484,1,Private
540787,0,Private
271652,0,Public
443474,1,Public
804500,0,Private
607432,1,Private
547245,0,Private
864060,1,Public
854486,1,Private
550066,1,Private
680444,0,Public
984102,0,Private
489850,0,Private
728268,0,Private
396522,0,Public
887469,0,Private
1030394,0,Private
465182,0,Private
470912,0,Public
489699,0,Public
851229,0,Private
541056,0,Public
715806,1,Public
469109,0,Private
396124,0,Private
1014117,0,Public
485301,1,Private
527037,0,Public
588949,0,Private
618343,0,Public
540757,0,Private
764500,0,Public
808665,0,Public
522435,0,Private
448110,0,Public
889016,0,Public
893009,0,Public
607017,1,Public
609451,0,Public
515713,0,Private
608114,0,Public
788153,0,Public
545527,0,Public
871979,0,Public
1015930,0,Private
354818,0,Public
1002291,1,Public
762383,0,Private
1057243,1,Public
496066,0,Public
811558,0,Private
886716,0,Public
852997,0,Private
381180,0,Private
1004899,0,Public
985205,0,Public
418953,0,Private
997139,0,Public
744641,1,Public
713889,0,Private
531561,0,Public
368474,0,Public
751893,0,Private
889977,0,Private
707103,0,Public
850435,0,Public
351104,0,Public
839637,0,Private
710884,1,Public
416647,0,Private
520859,1,Private
1054743,0,Public
465305,0,Public
1058792,0,Public
582723,0,Public
1033330,0,Public
749212,0,Private
864057,1,Public
224381,1,Private
321575,1,Private
438631,0,Private
100214,0,Public
509579,0,Public
641800,0,Private
432929,0,Private
1015136,1,Private
756653,0,Private
967672,0,Private
551232,0,Public
457661,1,Public
786529,0,Private
706247,0,Private
285386,0,Private
441178,1,Private
763601,1,Public
394898,0,Public
530608,0,Private
359727,0,Private
497711,0,Private
1045045,1,Public
473637,0,Public
978090,0,Private
583745,0,Private
999981,0,Public
554300,0,Public
653139,0,Public
978436,0,Public
393847,0,Public
489803,0,Private
1044444,0,Private
537275,0,Public
1031213,0,Public
458871,1,Private
1058782,0,Private
699896,0,Private
547128,0,Public
445988,0,Private
995956,0,Private
737349,0,Private
505179,0,Private
500730,0,Private
253427,0,Public
502623,0,Private
967358,0,Private
528309,1,Public
669400,0,Public
528324,0,Private
819546,0,Public
458478,0,Public
535511,0,Private
530186,0,Public
619737,0,Public
1046300,0,Private
483058,0,Private
617596,0,Public
765676,0,Public
847103,0,Private
646031,0,Private
657075,0,Private
982018,1,Private
1062976,1,Public
812053,0,Private
872939,0,Public
1054438,0,Private
352079,1,Private
369207,0,Private
493435,0,Public
1018880,0,Private
862397,0,Private
629833,0,Private
748322,1,Private
378475,0,Private
614250,0,Private
725428,0,Private
1051228,0,Public
833973,0,Public
724732,1,Public
449788,0,Private
608140,0,Public
724993,0,Public
786339,0,Private
445672,0,Private
784842,0,Public
628156,0,Public
522185,0,Public
760164,1,Private
369683,0,Public
583119,0,Public
887259,0,Public
1065854,0,Private
675584,0,Public
503724,0,Public
480425,0,Private
1016722,0,Public
490288,0,Public
392694,0,Private
466482,0,Public
511441,1,Public
890959,0,Private
540564,0,Private
528132,0,Private
492142,0,Private
1027067,0,Public
686772,0,Private
496447,0,Private
685085,0,Private
454740,0,Public
601162,1,Private
368523,0,Private
457032,0,Private
87023,0,Private
1066212,0,Public
497458,0,Private
546608,0,Public
647643,0,Private
649483,0,Private
852404,0,Private
761524,0,Private
486030,0,Public
860971,0,Public
665497,0,Public
680893,0,Public
809611,1,Public
1029340,0,Private
565876,0,Public
843646,1,Private
799168,1,Public
881981,0,Public
584444,0,Private
1039253,0,Public
506495,0,Private
774664,0,Public
580346,0,Private
596327,0,Private
713232,1,Private
986667,0,Private
821098,0,Public
804982,0,Public
429209,0,Public
861699,0,Public
737565,0,Public
822029,0,Private
486653,0,Public
464664,0,Public
647496,0,Private
863274,0,Public
675301,0,Public
860033,0,Private
553500,0,Private
968700,0,Public
456373,0,Public
533748,1,Private
403953,0,Public
549140,0,Public
813082,1,Public
519553,0,Public
494603,0,Public
372825,0,Public
519857,1,Public
1034778,1,Public
624524,0,Public
640344,0,Public
531422,0,Public
399319,0,Public
1052195,0,Public
562842,0,Private
979592,0,Public
156417,0,Private
680891,1,Private
547137,0,Private
1067816,0,Private
807517,0,Private
600829,0,Private
625718,0,Private
872386,0,Public
372872,0,Private
687022,0,Private
979176,0,Public
485040,0,Private
759192,1,Private
764541,0,Public
789977,0,Public
649586,0,Public
1041503,0,Private
546490,0,Private
756429,0,Private
624258,0,Public
873315,0,Private
390774,0,Public
519719,0,Public
444013,0,Private
600144,0,Public
199486,1,Private
526367,0,Public
977211,1,Private
653437,0,Public
685339,1,Public
549843,0,Private
608389,0,Private
622539,0,Private
365239,1,Public
439669,0,Public
840734,0,Public
660403,0,Public
519757,0,Private
974121,1,Private
706849,1,Private
831300,0,Private
537433,0,Private
536138,0,Public
675221,0,Private
985735,0,Private
688168,0,Private
592478,0,Public
730859,0,Public
770000,0,Private
647880,1,Public
616605,0,Public
1034832,0,Private
1010824,0,Public
834791,0,Private
854417,0,Private
675864,0,Private
521396,1,Private
893520,0,Private
882090,1,Public
872910,0,Public
587143,0,Public
586957,0,Private
774733,0,Public
607728,0,Public
522414,0,Public
569095,0,Private
737079,0,Public
505953,0,Private
432185,0,Private
376902,0,Private
649082,0,Private
600502,0,Private
1002249,0,Public
769491,1,Public
500657,1,Public
352749,0,Private
866005,1,Public
805307,0,Private
371793,0,Public
973087,0,Public
687065,0,Public
590994,0,Public
503885,0,Private
458771,0,Public
241502,0,Private
718608,0,Public
734387,1,Public
420220,0,Private
1039327,0,Private
377365,1,Public
874306,0,Public
554466,0,Public
546035,0,Private
892561,0,Private
909451,0,Private
466750,1,Public
544492,0,Public
436364,0,Private
987923,0,Private
842841,0,Private
726767,0,Private
461819,0,Public
438732,0,Private
519790,0,Public
536402,0,Private
700479,0,Private
523516,0,Public
717641,0,Public
728363,0,Public
1028642,1,Public
830119,0,Public
361393,0,Public
489911,0,Public
641574,0,Public
883165,0,Private
1053312,0,Private
1054607,1,Private
881238,0,Public
364670,0,Public
442355,0,Public
1036474,0,Private
662180,0,Private
727293,0,Public
966808,0,Private
669503,0,Private
477250,0,Public
431785,0,Private
1062654,0,Private
727109,0,Public
1040234,0,Public
739010,0,Private
437605,0,Private
712502,0,Private
617930,0,Public
459675,0,Public
535408,1,Public
669298,0,Public
671761,1,Private
739311,0,Public
692526,0,Public
589653,0,Private
986277,0,Public
1004851,0,Private
518348,0,Public
869359,0,Public
347987,0,Public
1067644,1,Private
520893,0,Public
572016,0,Public
585403,0,Public
366874,1,Public
579604,0,Private
374309,0,Private
391704,1,Public
966995,0,Private
879872,0,Public
574813,0,Private
978833,0,Public
847537,0,Private
843290,0,Private
843398,0,Public
607959,0,Private
359544,0,Public
677690,0,Private
714444,0,Private
1004005,0,Private
454092,0,Private
741903,0,Public
440821,0,Private
1044585,1,Private
1007647,0,Private
601281,0,Private
554912,0,Private
798261,0,Private
537907,0,Public
539405,0,Private
566579,0,Private
1059120,0,Private
588228,0,Public
584755,0,Private
642820,0,Private
631924,0,Public
647746,0,Private
1044511,0,Public
835925,0,Private
487115,0,Private
1016513,0,Private
657997,0,Public
368435,0,Private
991800,0,Private
480497,0,Public
593880,0,Public
486414,0,Public
436556,1,Public
884582,0,Private
529682,0,Private
452386,0,Public
1064774,0,Private
513273,0,Private
404361,0,Private
886249,0,Private
1063020,0,Public
548323,0,Private
768465,0,Public
432774,0,Private
1059251,0,Private
642781,1,Private
787410,0,Public
489723,0,Public
892985,0,Public
1018190,0,Public
416753,0,Private
635387,0,Public
623067,0,Private
1000198,0,Public
730896,0,Private
628571,0,Private
630916,1,Public
431783,0,Public
872736,0,Private
796553,0,Public
457918,0,Public
863203,0,Public
485098,0,Private
92552,0,Private
557487,0,Public
654789,0,Public
803192,0,Public
794612,0,Private
487063,0,Public
555263,0,Private
823579,0,Public
464997,0,Private
494965,0,Private
634508,0,Public
550597,0,Public
721257,0,Public
508655,0,Public
637501,0,Public
864103,1,Public
366292,0,Public
608259,0,Private
669559,0,Public
640100,0,Public
203367,0,Private
591736,0,Public
490674,0,Public
482508,0,Public
714543,0,Public
596621,1,Public
812943,0,Public
599757,0,Public
749459,0,Public
986046,0,Private
1058956,0,Private
379227,1,Private
515506,0,Private
362682,1,Public
1022038,0,Public
876418,0,Public
1062399,1,Private
548106,0,Private
706431,0,Private
1007227,0,Public
516082,0,Public
444563,0,Public
1055212,0,Private
542664,0,Public
509982,0,Private
881286,0,Public
1026237,0,Public
600664,0,Public
440658,0,Public
663246,0,Private
572106,0,Private
480111,0,Public
829429,1,Private
833183,0,Private
453524,0,Public
501462,0,Public
700127,0,Private
644403,0,Public
645396,1,Public
748129,0,Public
641899,0,Private
437782,0,Private
1036511,0,Public
815909,0,Private
884978,0,Private
370631,1,Private
573480,0,Private
1031278,1,Private
1059502,1,Private
593147,0,Public
822908,1,Private
764769,0,Public
777581,0,Public
437399,0,Private
386209,0,Public
1066061,0,Private
765146,0,Public
1038222,0,Public
483065,0,Public
202720,0,Private
1026553,0,Private
441896,0,Private
513411,0,Public
157169,1,Public
659863,0,Public
571927,0,Private
780147,0,Public
630753,0,Private
762580,0,Private
823175,0,Public
858997,0,Public
460667,0,Private
997734,1,Public
552470,0,Public
364454,0,Public
570784,0,Public
812411,0,Private
840110,0,Private
664168,0,Public
1030423,0,Public
1064666,0,Public
1053117,0,Public
976542,0,Private
601752,0,Public
852767,0,Public
456899,0,Public
477195,0,Public
728605,1,Public
509285,0,Private
583137,0,Public
701284,0,Private
1002026,0,Private
567274,0,Public
546240,0,Public
826350,0,Public
614506,1,Private
687214,0,Public
521679,0,Private
525230,0,Public
1007918,0,Private
345567,0,Private
561248,0,Private
557649,0,Private
572970,0,Private
834033,0,Private
864841,0,Private
697523,1,Public
472730,0,Private
723683,0,Public
738349,0,Public
364254,0,Public
544339,0,Public
693845,0,Private
473825,0,Public
638105,0,Public
835523,1,Private
784485,0,Private
755745,0,Private
752339,0,Public
840762,1,Private
1002859,0,Private
527442,1,Public
651235,1,Public
1042427,0,Public
467971,0,Public
730606,1,Public
836680,0,Private
663867,0,Private
553077,0,Private
400049,0,Private
528161,1,Private
527817,0,Private
488740,0,Private
979302,0,Public
1004670,1,Public
578029,0,Private
851550,0,Public
613347,0,Public
1052731,0,Public
881334,0,Private
624300,0,Private
848960,0,Public
139057,0,Public
699652,1,Private
480493,0,Private
695182,0,Private
973049,0,Public
528656,0,Private
654619,0,Private
1057054,0,Public
543509,0,Private
803544,0,Public
718793,0,Public
434625,0,Private
672712,0,Public
376737,0,Public
461751,0,Private
450995,0,Public
690464,0,Private
472214,0,Public
534376,0,Private
531027,1,Private
652229,0,Private
741178,0,Public
793239,0,Private
892936,0,Public
432778,0,Public
568251,0,Private
549701,0,Public
625272,0,Private
1061128,0,Public
722833,0,Public
884135,0,Public
350186,0,Private
643218,0,Public
1057750,1,Public
599746,0,Private
709567,0,Private
867339,0,Private
738145,1,Private
488289,0,Public
881055,0,Public
771899,0,Public
720543,0,Private
1011422,0,Private
1016026,0,Public
777826,1,Private
868217,0,Private
438035,0,Public
885389,0,Public
390651,0,Public
970963,0,Private
650667,0,Private
514680,1,Public
745982,1,Private
444440,0,Public
868305,0,Private
445902,0,Private
973890,0,Public
357979,0,Public
281788,0,Public
770922,0,Private
868277,0,Public
648582,0,Private
574644,0,Public
368897,0,Public
543083,0,Public
242092,0,Private
868027,0,Private
510833,0,Public
1023178,0,Private
765567,0,Public
490965,0,Private
615693,0,Public
490109,0,Private
608454,1,Public
812320,0,Private
664512,1,Public
999951,0,Public
647083,0,Private
620319,1,Public
523641,0,Private
545120,0,Public
472349,0,Private
463158,0,Public
416212,0,Private
1042053,0,Private
861498,0,Private
445007,0,Private
747470,0,Private
278018,1,Private
886830,0,Public
876767,0,Public
1058209,0,Private
670466,0,Public
813796,1,Private
967351,0,Private
493897,0,Public
589554,0,Public
802591,0,Private
602159,0,Public
846633,0,Public
765474,1,Public
712117,0,Public
427810,0,Public
586897,0,Public
485941,0,Private
797821,0,Public
929732,1,Private
608687,0,Private
511586,0,Private
475619,1,Public
427621,0,Private
1048026,0,Private
571706,0,Private
120374,0,Public
789281,1,Private
798229,0,Public
495173,0,Public
892182,0,Private
910281,0,Public
682254,0,Private
827717,0,Private
998983,0,Public
546014,0,Private
504523,0,Public
519100,0,Public
1061204,0,Public
872153,0,Private
367218,0,Public
857869,0,Private
945434,0,Private
649006,0,Private
515702,0,Public
365474,1,Private
706556,1,Public
369302,0,Private
429748,0,Public
893208,0,Private
463906,0,Private
884733,0,Private
620486,1,Public
502506,0,Public
460375,0,Public
676925,1,Public
863164,0,Public
979752,0,Private
806044,0,Public
647057,0,Public
506898,0,Private
466442,0,Private
1064687,1,Private
713457,0,Public
560923,0,Public
607148,0,Public
564020,1,Public
857070,0,Public
891547,1,Public
828241,0,Private
621444,0,Private
1038010,0,Public
470560,0,Private
878663,0,Public
463814,0,Public
627462,0,Private
786438,0,Public
665251,0,Private
560368,0,Public
872113,0,Private
766902,0,Private
872341,1,Public
508426,1,Private
613425,0,Private
402555,0,Public
629418,0,Public
432200,0,Private
516221,0,Private
857826,0,Private
827774,0,Private
778951,0,Public
530764,0,Private
831149,0,Public
350334,0,Public
504527,0,Public
535406,0,Private
468463,0,Public
765156,0,Private
380363,0,Public
377886,0,Public
666481,0,Private
976194,0,Public
739263,0,Private
823374,0,Public
841907,0,Public
455977,1,Public
512716,0,Private
1004102,0,Private
789853,0,Private
856648,0,Public
609823,0,Public
1068350,0,Private
722582,0,Public
819751,0,Public
642462,0,Public
832609,0,Public
922483,0,Private
538031,1,Public
855474,0,Public
520869,0,Private
494256,0,Private
661496,0,Public
465845,0,Private
580887,0,Private
732697,0,Private
670906,0,Public
429733,1,Private
839980,0,Private
722636,0,Public
867295,1,Public
240361,0,Public
710176,0,Public
635352,1,Private
491675,0,Private
834281,0,Private
447920,1,Public
451497,0,Private
529618,1,Public
830824,0,Public
518199,0,Private
520691,0,Private
713324,0,Public
709240,0,Private
473580,0,Private
1042852,0,Private
619509,0,Private
645757,0,Private
453516,1,Public
1056057,0,Private
562619,0,Private
462651,0,Public
633445,0,Public
660991,0,Public
382651,1,Public
459067,0,Private
870027,0,Private
792949,0,Private
734899,0,Public
820768,0,Private
815573,0,Public
818299,0,Private
766668,0,Public
774836,1,Public
908350,0,Private
818882,0,Public
739194,0,Private
676147,0,Public
287629,0,Private
455716,0,Public
627803,0,Public
504506,0,Private
701951,0,Public
444464,0,Public
439472,0,Private
664509,0,Private
709564,0,Public
774609,1,Public
398139,0,Private
425612,0,Private
597414,0,Public
361165,0,Public
593040,1,Public
525133,0,Private
451708,1,Public
631927,0,Public
685481,0,Public
533545,0,Public
475749,0,Private
595616,0,Public
286038,0,Private
805318,0,Private
480862,0,Private
359757,0,Private
772290,1,Public
418586,0,Private
798511,1,Private
778309,0,Public
549411,0,Private
830156,0,Public
618169,0,Public
989530,0,Public
545110,0,Public
684855,1,Public
433805,0,Public
497118,0,Public
741007,0,Private
380313,0,Private
997803,0,Public
828506,0,Public
746729,0,Private
543328,1,Public
1026877,0,Private
398116,0,Public
838047,0,Public
432775,0,Public
535014,0,Private
538123,0,Private
461846,0,Public
458960,0,Private
362787,0,Private
625314,1,Public
1060925,0,Private
350826,0,Private
646084,1,Public
586671,0,Public
575763,1,Private
991976,0,Public
1065467,1,Private
487131,0,Public
656081,0,Private
473684,0,Private
496451,1,Private
819119,0,Public
664678,1,Public
871626,0,Public
602849,0,Private
541122,0,Private
733320,0,Private
636436,0,Public
794023,0,Private
380274,0,Private
540779,0,Private
1043852,0,Public
453618,0,Public
991257,0,Public
868112,0,Public
675736,0,Private
984792,0,Private
670099,0,Private
1042483,0,Public
522641,0,Private
835973,0,Public
440293,0,Private
486818,1,Public
529576,0,Public
651601,0,Public
538111,0,Private
1037268,0,Private
487786,0,Public
791741,1,Public
718910,0,Private
966910,0,Public
1046407,0,Private
668836,0,Public
470007,0,Private
660683,0,Private
617950,0,Private
881029,0,Private
362265,0,Public
617245,0,Public
473726,0,Private
446075,0,Public
503034,0,Public
611375,0,Private
817783,0,Private
861881,1,Public
483485,0,Public
635021,0,Private
730445,0,Public
986728,0,Public
784594,0,Private
1058519,1,Private
884680,0,Public
884143,0,Public
583713,0,Private
1007317,0,Private
593062,0,Public
469552,1,Public
850988,0,Public
784424,0,Private
555915,0,Public
1064830,0,Public
875856,0,Public
439467,0,Public
440300,0,Public
382138,0,Private
609362,0,Private
362272,1,Public
450747,0,Private
1033854,0,Private
759041,0,Private
350671,0,Private
429669,0,Private
579159,0,Public
708969,1,Private
880070,0,Public
562816,1,Private
436567,0,Private
659056,0,Private
974904,0,Private
990043,1,Public
499092,0,Public
531774,0,Private
614318,0,Private
739336,0,Public
1066424,0,Private
983769,0,Public
1064558,0,Public
847496,0,Private
644362,0,Private
406456,0,Public
1040679,1,Public
608831,0,Public
469667,0,Public
438895,0,Public
776948,1,Public
500924,1,Private
152291,0,Private
860483,1,Public
946504,0,Public
649485,0,Private
802075,0,Private
788475,0,Private
638110,1,Public
397574,0,Public
747540,1,Private
456474,0,Public
718880,0,Private
973182,0,Public
577396,0,Public
460256,0,Public
640107,0,Private
435217,0,Private
511371,0,Private
768158,0,Public
1028169,0,Public
1063228,0,Private
528985,0,Private
1060365,0,Public
827490,0,Public
764191,0,Private
787316,0,Public
843925,0,Public
862101,0,Private
489239,0,Public
663899,0,Private
624657,0,Public
1053529,1,Private
409925,0,Public
754118,0,Private
228923,1,Private
1017884,0,Public
570299,0,Public
469341,0,Private
685444,0,Private
973628,0,Public
98982,0,Public
674916,0,Public
1033026,0,Public
839584,0,Private
747207,0,Private
489530,0,Private
764351,0,Private
565982,0,Public
644724,0,Private
1000799,0,Private
893012,0,Public
540556,0,Private
485310,0,Private
478200,1,Private
1022445,0,Private
377005,0,Public
800251,0,Private
559296,0,Public
614650,0,Private
416154,0,Public
606214,0,Public
1046530,0,Private
679794,0,Public
865217,0,Public
580766,0,Public
731055,0,Public
736337,0,Public
482011,0,Private
808981,0,Private
1058814,0,Private
863087,0,Public
496340,0,Private
722915,0,Private
510090,0,Public
448230,0,Public
535375,0,Private
993503,1,Private
1008388,0,Private
544418,0,Private
714163,0,Public
454824,0,Private
875446,0,Private
564988,0,Private
843460,0,Public
622951,0,Public
548918,0,Public
624703,0,Private
364944,1,Public
403534,0,Public
612825,0,Private
1055920,0,Private
960484,0,Private
726527,0,Private
420490,0,Public
363809,0,Public
840441,0,Private
351634,0,Public
849316,0,Private
573552,0,Private
573575,0,Public
613006,0,Private
192299,0,Public
469094,0,Public
512424,0,Public
530554,0,Private
485051,1,Private
793722,1,Private
887484,0,Public
815590,0,Private
876837,0,Public
885282,0,Private
1016155,0,Public
729594,0,Public
781137,0,Private
1050213,0,Private
857285,0,Private
467846,0,Public
795104,0,Private
852793,0,Private
652885,0,Private
566738,0,Private
656877,0,Public
1014729,0,Public
983758,0,Public
854256,0,Private
854024,0,Public
680482,0,Private
796034,1,Private
881531,0,Public
567324,0,Private
374229,0,Public
548211,0,Public
1068575,0,Private
467572,0,Public
790160,0,Public
885011,0,Public
793889,0,Public
786420,0,Public
483418,0,Private
809091,0,Private
308270,0,Public
709868,0,Public
349138,0,Public
414452,0,Private
978944,1,Public
598794,0,Private
816748,0,Private
776226,0,Private
444182,0,Public
496369,0,Public
619112,0,Private
1068547,0,Private
612590,0,Public
467996,0,Private
623231,1,Private
646690,0,Public
784904,0,Private
459049,0,Private
181701,0,Public
997381,0,Private
691393,0,Private
372736,0,Private
539293,0,Public
859862,0,Private
429010,0,Private
494676,0,Public
1018179,0,Public
1015211,0,Private
609605,0,Public
1055282,0,Private
768605,0,Private
392430,0,Private
353584,0,Private
474420,0,Public
617271,0,Private
274375,0,Public
1038001,0,Private
755335,0,Public
497400,0,Public
1036084,0,Public
436141,0,Public
417587,0,Public
503057,0,Public
443373,0,Private
788280,1,Private
854716,0,Public
344662,0,Private
1018744,0,Private
755635,1,Public
605361,0,Public
475830,1,Public
683165,0,Private
864325,0,Private
803745,0,Private
891299,0,Private
463711,0,Public
365674,0,Private
571260,0,Private
994284,1,Public
716186,0,Public
489407,0,Private
674215,0,Private
971428,0,Public
984808,0,Public
613607,0,Public
719833,0,Public
874599,0,Public
858379,0,Public
481475,1,Public
436389,0,Private
584718,0,Public
675017,0,Private
985495,0,Public
538336,0,Public
607867,0,Public
538933,0,Public
828790,0,Private
893164,0,Public
420652,0,Public
640480,1,Public
511889,0,Private
378397,0,Private
496543,0,Public
1008915,1,Private
1024126,1,Public
426918,0,Public
470243,0,Private
809660,0,Public
846589,0,Private
985513,0,Public
445838,0,Public
691731,0,Private
885382,0,Private
550366,1,Private
559232,1,Private
785983,0,Public
871158,1,Private
668727,0,Public
704433,0,Public
606714,0,Public
496558,0,Public
1017316,0,Public
510374,0,Public
996919,1,Public
843771,0,Public
378466,0,Private
966036,0,Private
1033192,0,Private
512667,0,Public
495753,0,Private
985825,0,Private
421402,0,Public
525019,0,Public
687618,0,Public
627169,0,Private
385543,0,Private
668826,0,Public
643939,0,Public
408542,0,Public
452378,0,Public
883314,0,Private
1061095,0,Public
680314,0,Public
439550,0,Public
717106,1,Public
757203,0,Private
635467,0,Public
468754,0,Public
430755,0,Private
410093,1,Public
328105,0,Private
553208,0,Private
558545,0,Private
1002568,0,Public
176206,0,Public
483785,0,Public
570102,1,Public
92440,0,Private
686253,0,Private
822258,0,Public
727361,0,Private
401867,0,Public
422456,0,Private
543940,0,Private
795353,0,Private
770949,0,Private
708733,0,Private
973412,0,Public
771820,0,Private
610846,0,Public
549613,0,Private
736949,0,Private
811215,0,Private
795056,1,Public
531453,0,Public
1069039,0,Private
454512,0,Private
366533,0,Private
520653,0,Public
680400,1,Public
777303,0,Public
490412,0,Private
998590,0,Private
424104,0,Private
649673,0,Public
300546,0,Public
1023542,1,Private
603950,0,Private
661495,0,Private
604070,0,Public
